date,open,high,low,close,volume,Indicator[mal],Indicator[edgeMain],Indicator[mam],Indicator[mas],Indicator[mas_div]*,Indicator[edgeHalf],Indicator[upper_div]*,TradeRecordTable[deadTrade]_long,TradeRecordTable[deadTrade]_short,TradeRecordTable[deadTrade]_release,TradeRecordTable[goldenTrade]_long,TradeRecordTable[goldenTrade]_short,TradeRecordTable[goldenTrade]_release,blank
2007-05-08T09:53:00Z,1.3555,1.3556,1.3553,1.3555,0.0,1.359957083333334,nan,1.358843333333332,1.355984444444443,-1.270061728395117e-005,nan,-2.500000000016378e-005,,,,,,,
2007-05-08T09:54:00Z,1.3556,1.3556,1.3555,1.3556,0.0,1.359952416666668,nan,1.358834499999999,1.355977222222221,-1.261111111111108e-005,nan,-7.500000000004725e-005,,,,,,,
2007-05-08T09:55:00Z,1.3555,1.3555,1.3554,1.3554,0.0,1.359947916666668,nan,1.358825666666665,1.355969999999999,-1.253086419753031e-005,nan,-9.999999999998899e-005,,,,,,,
2007-05-08T09:56:00Z,1.3553,1.3556,1.355,1.3556,0.0,1.359943166666668,nan,1.358816333333332,1.355962222222221,-1.245679012345451e-005,nan,-7.500000000004725e-005,,,,,,,
2007-05-08T09:57:00Z,1.3555,1.3556,1.3555,1.3556,0.0,1.359938583333335,nan,1.358807166666666,1.355955555555555,-1.238271604937872e-005,nan,-9.999999999998899e-005,,,,,,,
2007-05-08T09:58:00Z,1.3555,1.3556,1.3555,1.3555,0.0,1.359934083333335,nan,1.358797999999999,1.355949999999999,-1.230555555555229e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T09:59:00Z,1.3556,1.3558,1.3554,1.3558,0.0,1.359929333333335,nan,1.358788833333332,1.35594611111111,-1.222530864197275e-005,nan,0.0,,,,,,,
2007-05-08T10:00:00Z,1.3557,1.3558,1.3555,1.3557,0.0,1.359924666666668,nan,1.358780166666666,1.355942222222221,-1.212962962962398e-005,nan,0.0,,,,,,,
2007-05-08T10:01:00Z,1.3558,1.3558,1.3557,1.3557,0.0,1.359920000000002,nan,1.358771333333332,1.355938333333332,-1.201543209876027e-005,nan,7.499999999982521e-005,,,,,,,
2007-05-08T10:02:00Z,1.3558,1.356,1.3558,1.356,0.0,1.359915083333335,nan,1.358762333333332,1.355935555555555,-1.191975308641519e-005,nan,5.000000000032756e-005,,,,,,,
2007-05-08T10:03:00Z,1.3561,1.3561,1.3559,1.3559,0.0,1.359910333333335,nan,1.358753999999999,1.35593611111111,-1.182407407407012e-005,nan,4.999999999988347e-005,,,,,,,
2007-05-08T10:04:00Z,1.356,1.3561,1.3559,1.356,0.0,1.359905500000002,nan,1.358745499999998,1.355938888888888,-1.171604938271262e-005,nan,9.999999999976694e-005,,,,,,,
2007-05-08T10:05:00Z,1.3559,1.356,1.3557,1.3557,0.0,1.359900750000001,nan,1.358737166666665,1.355942222222221,-1.158024691357716e-005,nan,7.50000000002693e-005,,,,,,,
2007-05-08T10:06:00Z,1.3556,1.3557,1.3556,1.3557,0.0,1.359895750000001,nan,1.358728499999999,1.355943333333332,-1.14135802469094e-005,nan,7.499999999982521e-005,,,,,,,
2007-05-08T10:07:00Z,1.3558,1.3558,1.3557,1.3557,0.0,1.359890750000001,nan,1.358719999999998,1.355943888888888,-1.124074074073667e-005,nan,5.000000000032756e-005,,,,,,,
2007-05-08T10:08:00Z,1.3556,1.3556,1.3554,1.3554,0.0,1.359885833333335,nan,1.358711499999998,1.355943888888888,-1.108950617283567e-005,nan,-7.50000000002693e-005,,,,,,,
2007-05-08T10:09:00Z,1.3555,1.3558,1.3553,1.3558,0.0,1.359880833333335,nan,1.358702499999998,1.355941666666666,-1.095061728394834e-005,nan,-7.499999999982521e-005,,,,,,,
2007-05-08T10:10:00Z,1.3557,1.3558,1.3555,1.3555,0.0,1.359876083333335,nan,1.358693833333332,1.355942222222222,-1.081790123456352e-005,nan,-0.0001250000000001528,,,,,,,
2007-05-08T10:11:00Z,1.3554,1.3555,1.3554,1.3555,0.0,1.359871166666668,nan,1.358684999999998,1.355940555555555,-1.070061728394547e-005,nan,-4.999999999988347e-005,,,,,,,
2007-05-08T10:12:00Z,1.3554,1.3555,1.3545,1.3547,0.0,1.359866166666668,nan,1.358675999999998,1.355938333333333,-1.056481481481125e-005,nan,2.499999999994174e-005,,,,,,,
2007-05-08T10:13:00Z,1.3548,1.3549,1.3539,1.3544,0.0,1.359860416666668,nan,1.358665666666665,1.355933333333333,-1.043209876542766e-005,nan,-7.500000000004725e-005,,,,,,,
2007-05-08T10:14:00Z,1.3545,1.3545,1.3534,1.3537,0.0,1.359854500000001,nan,1.358654666666665,1.355925555555555,-1.030555555555029e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T10:15:00Z,1.3536,1.354,1.3534,1.354,0.0,1.359847916666668,nan,1.358642666666665,1.355914444444444,-1.018518518517913e-005,nan,-0.0002250000000001418,,,,,,,
2007-05-08T10:16:00Z,1.3541,1.3541,1.3529,1.3531,0.0,1.359841583333334,nan,1.358631333333332,1.355903333333333,-1.008950617283282e-005,nan,-0.0003249999999999087,,,,,,,
2007-05-08T10:17:00Z,1.3532,1.3534,1.3522,1.3522,0.0,1.359834500000001,nan,1.358618499999998,1.355887777777778,-1.000308641974584e-005,nan,-0.0003750000000000142,,,,,,,
2007-05-08T10:18:00Z,1.3521,1.3524,1.352,1.3524,0.0,1.359826750000001,nan,1.358603833333332,1.355867222222222,-9.922839506165066e-006,nan,-0.0003500000000000725,,,,,,,
2007-05-08T10:19:00Z,1.3525,1.3526,1.3524,1.3524,0.0,1.359819083333335,nan,1.358589666666665,1.355847777777778,-9.867283950610379e-006,nan,-0.0003750000000000142,,,,,,,
2007-05-08T10:20:00Z,1.3523,1.3523,1.3517,1.3518,0.0,1.359811500000001,nan,1.358575499999998,1.355828888888889,-9.84259259258676e-006,nan,-0.0005249999999998867,,,,,,,
2007-05-08T10:21:00Z,1.3519,1.3522,1.3517,1.3522,0.0,1.359803333333335,nan,1.358560499999998,1.355807222222222,-9.814814814807567e-006,nan,-0.0003500000000000725,,,,,,,
2007-05-08T10:22:00Z,1.3523,1.3524,1.352,1.3524,0.0,1.359795583333334,1.352,1.358546166666665,1.355787222222222,-9.777777777771519e-006,1.352,-0.0004499999999998394,,,,,,,
2007-05-08T10:23:00Z,1.3525,1.3527,1.3524,1.3526,0.0,1.359788000000001,1.3524,1.358532166666665,1.355768888888889,-9.756172839501007e-006,1.3524,-0.000300000000000189,,,,,,,
2007-05-08T10:24:00Z,1.3527,1.3529,1.3526,1.3528,0.0,1.359780750000001,1.3526,1.358518499999999,1.355751666666666,-9.722222222215601e-006,1.3526,2.220446049250313e-016,,,,,,,
2007-05-08T10:25:00Z,1.3529,1.353,1.3527,1.3528,0.0,1.359773666666668,nan,1.358504999999999,1.355735,-9.679012345673341e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-08T10:26:00Z,1.3527,1.3528,1.352,1.3523,0.0,1.359766500000001,nan,1.358491499999999,1.355718333333333,-9.629629629626101e-006,nan,0.0001499999999996504,,,,,,,
2007-05-08T10:27:00Z,1.3522,1.3523,1.3521,1.3523,0.0,1.359758916666668,nan,1.358476999999999,1.355699444444444,-9.583333333329502e-006,nan,0.000199999999999978,,,,,,,
2007-05-08T10:28:00Z,1.3524,1.3526,1.3522,1.3526,0.0,1.359751250000001,nan,1.358462499999999,1.355680555555555,-9.537037037034137e-006,nan,0.000100000000000211,,,,,,,
2007-05-08T10:29:00Z,1.3525,1.3527,1.3525,1.3526,0.0,1.359743666666668,nan,1.358448333333332,1.355662777777777,-9.499999999996856e-006,nan,-0.000100000000000211,,,,,,,
2007-05-08T10:30:00Z,1.3525,1.3526,1.3525,1.3526,0.0,1.359736083333334,nan,1.358433833333333,1.355646666666666,-9.46604938271145e-006,nan,-7.500000000004725e-005,,,,,,,
2007-05-08T10:31:00Z,1.3527,1.3527,1.3526,1.3527,0.0,1.359728583333334,nan,1.358418999999999,1.355628888888888,-9.429012345675405e-006,nan,-7.500000000004725e-005,,,,,,,
2007-05-08T10:32:00Z,1.3528,1.3528,1.3526,1.3527,0.0,1.359721166666667,nan,1.358404166666666,1.355610555555555,-9.376543209873824e-006,nan,-4.999999999966143e-005,,,,,,,
2007-05-08T10:33:00Z,1.3528,1.3528,1.3524,1.3525,0.0,1.359713666666667,nan,1.358389166666666,1.355592222222222,-9.345679012342758e-006,nan,9.999999999998899e-005,,,,,,,
2007-05-08T10:34:00Z,1.3524,1.3526,1.3524,1.3526,0.0,1.359705916666667,nan,1.358374,1.355573888888888,-9.324074074071012e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-08T10:35:00Z,1.3525,1.3526,1.3524,1.3526,0.0,1.35969825,nan,1.358359,1.355555555555555,-9.299382716046158e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-08T10:36:00Z,1.3525,1.3527,1.3525,1.3526,0.0,1.359690583333334,nan,1.358343833333333,1.355536666666666,-9.271604938266965e-006,nan,-2.220446049250313e-016,,,,,,,
2007-05-08T10:37:00Z,1.3527,1.3527,1.3526,1.3527,0.0,1.359682916666667,nan,1.358328833333333,1.355517777777777,-9.243827160489006e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T10:38:00Z,1.3526,1.3527,1.3526,1.3527,0.0,1.359675333333333,nan,1.358313833333333,1.355498888888888,-9.2253086419716e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T10:39:00Z,1.3526,1.3529,1.3525,1.3527,0.0,1.35966775,nan,1.358299,1.355479999999999,-9.209876543206067e-006,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T10:40:00Z,1.3526,1.3527,1.3525,1.3526,0.0,1.359660083333333,nan,1.358284333333333,1.355461666666666,-9.197530864192407e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-08T10:41:00Z,1.3527,1.3528,1.3526,1.3527,0.0,1.359652333333333,nan,1.3582695,1.355442777777777,-9.191358024687426e-006,nan,7.499999999982521e-005,,,,,,,
2007-05-08T10:42:00Z,1.3528,1.3528,1.3526,1.3527,0.0,1.359644583333333,nan,1.358255,1.355424444444444,-9.18518518517998e-006,nan,0.0,,,,,,,
2007-05-08T10:43:00Z,1.3526,1.3527,1.3525,1.3526,0.0,1.359636916666666,nan,1.358240333333334,1.355405555555555,-9.194444444439299e-006,nan,2.500000000016378e-005,,,,,,,
2007-05-08T10:44:00Z,1.3527,1.3527,1.3525,1.3526,0.0,1.35962925,nan,1.358225500000001,1.355386111111111,-9.206790123450492e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-08T10:45:00Z,1.3525,1.3526,1.3523,1.3524,0.0,1.359621583333333,nan,1.358210666666667,1.355366111111111,-9.228395061722238e-006,nan,-5.000000000010552e-005,,,,,,,
2007-05-08T10:46:00Z,1.3525,1.3525,1.3524,1.3525,0.0,1.359613583333333,nan,1.358195333333334,1.355345,-9.262345679007646e-006,nan,0.0,,,,,,,
2007-05-08T10:47:00Z,1.3524,1.3525,1.3524,1.3525,0.0,1.359605416666667,nan,1.358180000000001,1.355323888888888,-9.308641975304245e-006,nan,-5.000000000010552e-005,,,,,,,
2007-05-08T10:48:00Z,1.3526,1.3527,1.3526,1.3527,0.0,1.35959725,nan,1.358164833333334,1.355302777777777,-9.370370370366378e-006,nan,-7.499999999982521e-005,,,,,,,
2007-05-08T10:49:00Z,1.3526,1.353,1.3526,1.353,0.0,1.359589166666666,nan,1.358149833333334,1.355283333333333,-9.438271604934724e-006,nan,-4.999999999988347e-005,,,,,,,
2007-05-08T10:50:00Z,1.3529,1.353,1.3528,1.3529,0.0,1.35958125,nan,1.358135333333334,1.355265555555555,-9.496913580244983e-006,nan,-2.220446049250313e-016,,,,,,,
2007-05-08T10:51:00Z,1.3528,1.3532,1.3528,1.3531,0.0,1.359573333333333,nan,1.358120666666667,1.355247777777777,-9.537037037034137e-006,nan,0.000100000000000211,,,,,,,
2007-05-08T10:52:00Z,1.3532,1.3532,1.3531,1.3531,0.0,1.359565583333333,nan,1.358106500000001,1.355231111111111,-9.564814814810862e-006,nan,0.0001249999999999307,,,,,,,
2007-05-08T10:53:00Z,1.353,1.3532,1.353,1.3531,0.0,1.359557583333333,nan,1.358092333333334,1.355215,-9.598765432093802e-006,nan,0.0001750000000000362,,,,,,,
2007-05-08T10:54:00Z,1.353,1.3531,1.353,1.353,0.0,1.359549666666667,nan,1.358078166666667,1.355198333333333,-9.629629629624868e-006,nan,0.0001249999999999307,,,,,,,
2007-05-08T10:55:00Z,1.3529,1.3529,1.3528,1.3528,0.0,1.35954175,nan,1.358063833333334,1.355180555555555,-9.654320987649722e-006,nan,5.000000000010552e-005,,,,,,,
2007-05-08T10:56:00Z,1.3527,1.3528,1.3527,1.3528,0.0,1.35953375,nan,1.358049000000001,1.355161111111111,-9.685185185179555e-006,nan,2.499999999971969e-005,,,,,,,
2007-05-08T10:57:00Z,1.3527,1.3528,1.3527,1.3528,0.0,1.359525666666667,nan,1.358034166666667,1.355142777777778,-9.719135802462494e-006,nan,-7.499999999982521e-005,,,,,,,
2007-05-08T10:58:00Z,1.3529,1.3531,1.3529,1.353,0.0,1.359517833333334,nan,1.358019333333334,1.355124444444444,-9.765432098757859e-006,nan,-9.999999999998899e-005,,,,,,,
2007-05-08T10:59:00Z,1.3529,1.353,1.3528,1.353,0.0,1.359510166666667,nan,1.358004833333334,1.355106666666667,-9.799382716042033e-006,nan,-9.999999999998899e-005,,,,,,,
2007-05-08T11:00:00Z,1.3531,1.3532,1.353,1.3532,0.0,1.359502416666667,nan,1.3579905,1.355089444444444,-9.833333333324973e-006,nan,0.0,,,,,,,
2007-05-08T11:01:00Z,1.3531,1.3532,1.353,1.353,0.0,1.359494833333334,nan,1.3579765,1.355073333333333,-9.870370370362252e-006,nan,2.499999999994174e-005,,,,,,,
2007-05-08T11:02:00Z,1.3531,1.3533,1.3531,1.3532,0.0,1.359487083333334,nan,1.357961833333334,1.355055555555556,-9.901234567893318e-006,nan,9.999999999998899e-005,,,,,,,
2007-05-08T11:03:00Z,1.3531,1.3532,1.3531,1.3532,0.0,1.359479500000001,nan,1.3579475,1.355038888888889,-9.925925925918172e-006,nan,0.000100000000000211,,,,,,,
2007-05-08T11:04:00Z,1.3531,1.3531,1.3531,1.3531,0.0,1.359471916666667,nan,1.3579335,1.355021666666667,-9.962962962954218e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-08T11:05:00Z,1.3532,1.3532,1.3531,1.3532,0.0,1.359464250000001,nan,1.357919666666667,1.355006111111111,-9.993827160484051e-006,nan,4.999999999988347e-005,,,,,,,
2007-05-08T11:06:00Z,1.3531,1.3531,1.353,1.3531,0.0,1.359456750000001,nan,1.357905833333334,1.354990555555556,-1.003395061727567e-005,nan,-2.499999999971969e-005,,,,,,,
2007-05-08T11:07:00Z,1.353,1.353,1.353,1.353,0.0,1.359449083333334,nan,1.357891833333334,1.354973333333333,-1.006481481480674e-005,nan,-2.220446049250313e-016,,,,,,,
2007-05-08T11:08:00Z,1.3531,1.3532,1.3531,1.3531,0.0,1.359441416666668,nan,1.357877833333334,1.354955555555556,-1.009876543209091e-005,nan,-5.000000000010552e-005,,,,,,,
2007-05-08T11:09:00Z,1.353,1.3531,1.353,1.3531,0.0,1.359433833333335,nan,1.357864166666667,1.354938888888889,-1.01543209876456e-005,nan,-4.999999999988347e-005,,,,,,,
2007-05-08T11:10:00Z,1.3532,1.3532,1.3531,1.3532,0.0,1.359426416666668,nan,1.357850333333334,1.354921111111111,-1.021296296295462e-005,nan,2.499999999994174e-005,,,,,,,
2007-05-08T11:11:00Z,1.3531,1.3532,1.353,1.3531,0.0,1.359419166666668,nan,1.357836666666667,1.354903888888889,-1.025925925925246e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T11:12:00Z,1.353,1.3532,1.353,1.353,0.0,1.359411750000002,nan,1.357823000000001,1.354885555555556,-1.032098765431335e-005,nan,2.500000000016378e-005,,,,,,,
2007-05-08T11:13:00Z,1.3531,1.3531,1.353,1.353,0.0,1.359404250000002,nan,1.357809166666667,1.354867222222223,-1.037654320986927e-005,nan,4.999999999988347e-005,,,,,,,
2007-05-08T11:14:00Z,1.3531,1.3531,1.3531,1.3531,0.0,1.359396833333335,nan,1.357795166666667,1.35484888888889,-1.043827160493141e-005,nan,0.0,,,,,,,
2007-05-08T11:15:00Z,1.3532,1.3532,1.3531,1.3532,0.0,1.359389500000002,nan,1.357781333333334,1.354830000000001,-1.050308641974541e-005,nan,-2.220446049250313e-016,,,,,,,
2007-05-08T11:16:00Z,1.3533,1.3534,1.3533,1.3533,0.0,1.359382250000002,nan,1.3577675,1.354812222222223,-1.056790123455818e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T11:17:00Z,1.3534,1.3534,1.3533,1.3534,0.0,1.359375083333335,nan,1.357753833333333,1.354796111111112,-1.064197530863398e-005,nan,2.220446049250313e-016,,,,,,,
2007-05-08T11:18:00Z,1.3533,1.3534,1.3532,1.3533,0.0,1.359368000000002,nan,1.3577405,1.354780000000001,-1.070679012344922e-005,nan,4.999999999988347e-005,,,,,,,
2007-05-08T11:19:00Z,1.3532,1.3533,1.3532,1.3533,0.0,1.359360916666668,nan,1.357727166666667,1.354763888888889,-1.075925925925203e-005,nan,7.499999999982521e-005,,,,,,,
2007-05-08T11:20:00Z,1.3532,1.3535,1.3532,1.3532,0.0,1.359353750000002,nan,1.357713833333333,1.354748333333334,-1.081481481480795e-005,nan,7.500000000004725e-005,,,,,,,
2007-05-08T11:21:00Z,1.3533,1.3533,1.3532,1.3533,0.0,1.359346583333335,nan,1.357700166666667,1.354732777777778,-1.08703703703651e-005,nan,2.500000000016378e-005,,,,,,,
2007-05-08T11:22:00Z,1.3534,1.3534,1.3533,1.3534,0.0,1.359339333333335,nan,1.357687,1.354718333333334,-1.091358024690983e-005,nan,2.500000000016378e-005,,,,,,,
2007-05-08T11:23:00Z,1.3535,1.3535,1.3532,1.3533,0.0,1.359332250000002,nan,1.357673833333333,1.354704444444445,-1.095679012345332e-005,nan,-2.500000000016378e-005,,,,,,,
2007-05-08T11:24:00Z,1.3532,1.3533,1.3532,1.3533,0.0,1.359325083333335,nan,1.3576605,1.35469,-1.099074074073873e-005,nan,0.0,,,,,,,
2007-05-08T11:25:00Z,1.3534,1.3535,1.3533,1.3534,0.0,1.359317916666668,nan,1.357647166666667,1.354676111111111,-1.101851851851669e-005,nan,5.000000000010552e-005,,,,,,,
2007-05-08T11:26:00Z,1.3533,1.3537,1.3533,1.3536,0.0,1.359310916666668,nan,1.357634,1.354663333333333,-1.104938271604775e-005,nan,-5.000000000010552e-005,,,,,,,
2007-05-08T11:27:00Z,1.3535,1.3538,1.3535,1.3536,0.0,1.359304083333335,nan,1.357621166666667,1.354651111111111,-1.107407407407261e-005,nan,5.000000000010552e-005,,,,,,,
2007-05-08T11:28:00Z,1.3537,1.3538,1.3537,1.3537,0.0,1.359297250000001,nan,1.357608333333334,1.354638333333333,-1.108950617283691e-005,nan,7.499999999982521e-005,,,,,,,
2007-05-08T11:29:00Z,1.3536,1.3537,1.3536,1.3536,0.0,1.359290500000001,nan,1.3575955,1.354625555555555,-1.109876543209499e-005,nan,7.499999999982521e-005,,,,,,,
2007-05-08T11:30:00Z,1.3535,1.3536,1.3535,1.3535,0.0,1.359283583333335,nan,1.357582333333334,1.354612222222222,-1.111111111110989e-005,nan,0.0001250000000001528,,,,,,,
2007-05-08T11:31:00Z,1.3536,1.3536,1.3535,1.3535,0.0,1.359276583333334,nan,1.357569000000001,1.354598333333333,-1.112345679012231e-005,nan,4.999999999988347e-005,,,,,,,
2007-05-08T11:32:00Z,1.3536,1.3537,1.3536,1.3536,0.0,1.359269583333334,nan,1.357556000000001,1.354585555555555,-1.113888888888661e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T11:33:00Z,1.3537,1.3537,1.3536,1.3537,0.0,1.359262666666667,nan,1.357543000000001,1.354571666666666,-1.115740740740525e-005,nan,-4.999999999988347e-005,,,,,,,
2007-05-08T11:34:00Z,1.3536,1.3537,1.3536,1.3537,0.0,1.359255833333334,nan,1.357530000000001,1.354558333333333,-1.116666666666457e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T11:35:00Z,1.3536,1.3537,1.3535,1.3536,0.0,1.359249000000001,nan,1.357517000000001,1.354544444444444,-1.118827160493509e-005,nan,0.0,,,,,,,
2007-05-08T11:36:00Z,1.3535,1.3536,1.3534,1.3534,0.0,1.359241750000001,nan,1.357503666666668,1.354529444444444,-1.120987654320807e-005,nan,2.499999999994174e-005,,,,,,,
2007-05-08T11:37:00Z,1.3533,1.3533,1.3533,1.3533,0.0,1.359234500000001,nan,1.357489833333335,1.354512777777778,-1.123456790123169e-005,nan,2.499999999994174e-005,,,,,,,
2007-05-08T11:38:00Z,1.3534,1.3534,1.3533,1.3533,0.0,1.359227083333334,nan,1.357476000000002,1.354496666666666,-1.126851851851463e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T11:39:00Z,1.3534,1.3534,1.3534,1.3534,0.0,1.359219750000001,nan,1.357462000000002,1.354481111111111,-1.131481481481246e-005,nan,-9.999999999998899e-005,,,,,,,
2007-05-08T11:40:00Z,1.3535,1.3535,1.3533,1.3534,0.0,1.3592125,nan,1.357448333333335,1.354467777777777,-1.135493827160408e-005,nan,-7.500000000004725e-005,,,,,,,
2007-05-08T11:41:00Z,1.3535,1.3535,1.3534,1.3534,0.0,1.359205250000001,nan,1.357434500000001,1.354454444444444,-1.138888888888825e-005,nan,-7.500000000004725e-005,,,,,,,
2007-05-08T11:42:00Z,1.3533,1.3534,1.3533,1.3533,0.0,1.359198000000001,nan,1.357420833333335,1.354440555555555,-1.140123456790068e-005,nan,-2.500000000016378e-005,,,,,,,
2007-05-08T11:43:00Z,1.3534,1.3534,1.3533,1.3534,0.0,1.359190666666667,nan,1.357406833333335,1.354425555555555,-1.141666666666498e-005,nan,5.000000000032756e-005,,,,,,,
2007-05-08T11:45:00Z,1.3533,1.3534,1.3532,1.3533,0.0,1.359183333333334,nan,1.357393000000001,1.35441111111111,-1.143518518518485e-005,nan,-2.220446049250313e-016,,,,,,,
2007-05-08T11:46:00Z,1.3532,1.3533,1.3532,1.3532,0.0,1.359176166666667,nan,1.357379000000002,1.354396111111111,-1.146604938271592e-005,nan,0.0,,,,,,,
2007-05-08T11:47:00Z,1.3533,1.3533,1.353,1.3531,0.0,1.359168833333334,nan,1.357364833333335,1.354380555555555,-1.149382716049388e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T11:48:00Z,1.353,1.3531,1.3529,1.3531,0.0,1.359161166666667,nan,1.357350666666669,1.354364999999999,-1.152469135802371e-005,nan,-4.999999999988347e-005,,,,,,,
2007-05-08T11:49:00Z,1.353,1.3533,1.353,1.3532,0.0,1.359153666666667,nan,1.357336500000002,1.354349999999999,-1.155864197530912e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T11:50:00Z,1.3533,1.3533,1.3532,1.3532,0.0,1.35914625,nan,1.357322500000002,1.354335555555555,-1.159259259259206e-005,nan,-7.500000000004725e-005,,,,,,,
2007-05-08T11:51:00Z,1.3531,1.3532,1.3531,1.3532,0.0,1.359138916666667,nan,1.357308500000002,1.35432111111111,-1.162962962962934e-005,nan,-2.500000000016378e-005,,,,,,,
2007-05-08T11:53:00Z,1.3531,1.3532,1.3531,1.3532,0.0,1.359131416666667,nan,1.357294666666669,1.354307222222221,-1.16604938271604e-005,nan,0.0,,,,,,,
2007-05-08T11:55:00Z,1.3533,1.3534,1.3532,1.3534,0.0,1.359124,nan,1.357280666666669,1.354292222222221,-1.168827160493836e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T11:56:00Z,1.3535,1.3535,1.3534,1.3534,0.0,1.35911675,nan,1.357266833333336,1.354279444444444,-1.170987654321011e-005,nan,2.500000000016378e-005,,,,,,,
2007-05-08T11:57:00Z,1.3535,1.3535,1.3534,1.3534,0.0,1.3591095,nan,1.357253000000002,1.354269444444443,-1.174382716049552e-005,nan,2.499999999994174e-005,,,,,,,
2007-05-08T11:58:00Z,1.3533,1.3534,1.3533,1.3533,0.0,1.359102333333334,nan,1.357239000000002,1.354258333333333,-1.175925925926105e-005,nan,4.999999999988347e-005,,,,,,,
2007-05-08T11:59:00Z,1.3534,1.3534,1.3534,1.3534,0.0,1.359094916666667,nan,1.357224833333335,1.35424611111111,-1.174382716049552e-005,nan,7.50000000002693e-005,,,,,,,
2007-05-08T12:02:00Z,1.3533,1.3534,1.3533,1.3533,0.0,1.3590875,nan,1.357211000000002,1.354234444444443,-1.174074074074118e-005,nan,4.999999999966143e-005,,,,,,,
2007-05-08T12:03:00Z,1.3534,1.3534,1.3533,1.3533,0.0,1.35908,nan,1.357197166666669,1.35422111111111,-1.175000000000173e-005,nan,0.0,,,,,,,
2007-05-08T12:04:00Z,1.3534,1.3534,1.3534,1.3534,0.0,1.3590725,nan,1.357183166666668,1.354208333333332,-1.175617283950918e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T12:05:00Z,1.3533,1.3534,1.3533,1.3534,0.0,1.35906525,nan,1.357169000000002,1.354196666666665,-1.177469135802781e-005,nan,-2.499999999994174e-005,,,,,,,
2007-05-08T12:06:00Z,1.3533,1.3535,1.3533,1.3535,0.0,1.359058083333333,nan,1.357154833333335,1.354184444444443,-1.178703703704148e-005,nan,0.0,,,,,,,
2007-05-08T12:07:00Z,1.3534,1.3536,1.3534,1.3535,0.0,1.359051,nan,1.357141000000002,1.354172222222221,-1.17839506172896e-005,nan,0.0,,,,,,,
2007-05-08T12:08:00Z,1.3534,1.3535,1.3534,1.3535,0.0,1.359043916666667,nan,1.357127000000002,1.354159999999999,-1.178703703704271e-005,nan,2.500000000016378e-005,,,,,,,
2007-05-08T12:10:00Z,1.3536,1.3536,1.3535,1.3536,0.0,1.359036833333334,nan,1.357113333333335,1.354147777777777,-1.178703703704271e-005,nan,4.999999999988347e-005,,,,,,,
2007-05-08T12:11:00Z,1.3535,1.3535,1.3535,1.3535,0.0,1.359029916666667,nan,1.357099833333335,1.35413611111111,-1.178395061729084e-005,nan,2.499999999994174e-005,,,,,,,
2007-05-08T12:12:00Z,1.3536,1.3536,1.3535,1.3536,0.0,1.359022833333334,nan,1.357086166666669,1.354123333333332,-1.178395061729084e-005,nan,4.999999999988347e-005,,,,,,,
2007-05-08T12:13:00Z,1.3535,1.3536,1.3535,1.3535,0.0,1.359015916666667,nan,1.357072666666669,1.354110555555554,-1.177777777778586e-005,nan,0.0,,,,,,,
2007-05-08T12:14:00Z,1.3534,1.3535,1.3534,1.3535,0.0,1.359008916666667,nan,1.357059166666669,1.354097222222221,-1.178395061729084e-005,nan,0.0,,,,,,,
2007-05-08T12:15:00Z,1.3534,1.3536,1.3534,1.3536,0.0,1.359001916666667,nan,1.357045500000002,1.354083888888888,-1.179629629630203e-005,nan,2.500000000016378e-005,,,,,,,
2007-05-08T12:16:00Z,1.3535,1.3536,1.3535,1.3535,0.0,1.358994916666667,nan,1.357032166666669,1.354070555555554,-1.180864197531446e-005,nan,-2.500000000016378e-005,,,,,,,
2007-05-08T12:17:00Z,1.3536,1.3536,1.3535,1.3535,0.0,1.35898775,nan,1.357018500000002,1.354056666666665,-1.182098765432688e-005,nan,2.500000000016378e-005,,,,,,,
2007-05-08T12:19:00Z,1.3536,1.3536,1.3535,1.3535,0.0,1.358980583333333,nan,1.357004666666669,1.354042777777777,-1.183950617284429e-005,nan,0.0,,,,,,,
2007-05-08T12:20:00Z,1.3536,1.3536,1.3535,1.3536,0.0,1.35897325,nan,1.356991000000002,1.354029444444443,-1.186111111111603e-005,nan,0.0,,,,,,,
